year,quarter,lad_code,claimant_rate
2023,Q4,W06000019,4.1
2023,Q4,W06000020,3.633
2023,Q4,W06000021,2.233
2023,Q4,W06000022,4.5
2023,Q4,W06000023,2.2
2023,Q4,W06000024,3.4
2024,Q1,E06000001,4.833
2024,Q1,E06000002,5.267
2024,Q1,E06000003,4.133
2024,Q1,E06000004,3.733
2024,Q1,E06000005,4.1
2024,Q1,E06000006,4.333
2024,Q1,E06000007,2.433
2024,Q1,E06000008,5.133
2024,Q1,E06000009,6.267
2024,Q1,E06000010,5.733
2024,Q1,E06000011,2.467
2024,Q1,E06000012,4.567
2024,Q1,E06000013,3.6
2024,Q1,E06000014,1.667
2024,Q1,E06000015,4.833
2024,Q1,E06000016,4.767
2024,Q1,E06000017,1.767
2024,Q1,E06000018,5.6
2024,Q1,E06000019,2.433
2024,Q1,E06000020,3.367
2024,Q1,E06000021,5.5
2024,Q1,E06000022,1.8
2024,Q1,E06000023,3.333
2024,Q1,E06000024,2.467
2024,Q1,E06000025,1.767
2024,Q1,E06000026,3.333
2024,Q1,E06000027,3.333
2024,Q1,E06000030,3.067
2024,Q1,E06000031,5.233
2024,Q1,E06000032,5.5
2024,Q1,E06000033,4.3
2024,Q1,E06000034,4.033
2024,Q1,E06000035,3.8
2024,Q1,E06000036,2.067
2024,Q1,E06000037,2.033
2024,Q1,E06000038,3.833
2024,Q1,E06000039,4.833
2024,Q1,E06000040,2.167
2024,Q1,E06000041,1.733
2024,Q1,E06000042,3.6
2024,Q1,E06000043,3.933
2024,Q1,E06000044,4.567
2024,Q1,E06000045,4.033
2024,Q1,E06000046,4.133
2024,Q1,E06000047,3.2
2024,Q1,E06000049,2.267
2024,Q1,E06000050,2.467
2024,Q1,E06000051,2.267
2024,Q1,E06000052,3.0
2024,Q1,E06000053,1.7
2024,Q1,E06000054,2.167
2024,Q1,E06000055,3.9
2024,Q1,E06000056,2.133
2024,Q1,E06000057,3.067
2024,Q1,E06000058,3.367
2024,Q1,E06000059,2.367
2024,Q1,E06000060,2.567
2024,Q1,E06000061,3.267
2024,Q1,E06000062,3.033
2024,Q1,E06000063,2.533
2024,Q1,E06000064,1.967
2024,Q1,E06000065,2.067
2024,Q1,E06000066,2.567
2024,Q1,E07000008,1.933
2024,Q1,E07000009,1.933
2024,Q1,E07000010,3.733
2024,Q1,E07000011,2.133
2024,Q1,E07000012,1.733
2024,Q1,E07000032,2.6
2024,Q1,E07000033,3.133
2024,Q1,E07000034,3.767
2024,Q1,E07000035,1.9
2024,Q1,E07000036,3.333
2024,Q1,E07000037,2.567
2024,Q1,E07000038,2.633
2024,Q1,E07000039,2.267
2024,Q1,E07000040,1.833
2024,Q1,E07000041,1.967
2024,Q1,E07000042,1.9
2024,Q1,E07000043,2.733
2024,Q1,E07000044,1.833
2024,Q1,E07000045,2.067
2024,Q1,E07000046,2.5
2024,Q1,E07000047,1.967
2024,Q1,E07000061,4.467
2024,Q1,E07000062,5.367
2024,Q1,E07000063,3.067
2024,Q1,E07000064,3.133
2024,Q1,E07000065,2.067
2024,Q1,E07000066,3.5
2024,Q1,E07000067,2.633
2024,Q1,E07000068,2.433
2024,Q1,E07000069,2.333
2024,Q1,E07000070,2.333
2024,Q1,E07000071,2.867
2024,Q1,E07000072,2.833
2024,Q1,E07000073,4.467
2024,Q1,E07000074,2.3
2024,Q1,E07000075,2.1
2024,Q1,E07000076,3.933
2024,Q1,E07000077,1.9
2024,Q1,E07000078,2.667
2024,Q1,E07000079,1.867
2024,Q1,E07000080,2.733
2024,Q1,E07000081,3.367
2024,Q1,E07000082,1.9
2024,Q1,E07000083,2.167
2024,Q1,E07000084,2.433
2024,Q1,E07000085,2.033
2024,Q1,E07000086,2.0
2024,Q1,E07000087,1.733
2024,Q1,E07000088,3.333
2024,Q1,E07000089,1.467
2024,Q1,E07000090,3.533
2024,Q1,E07000091,2.167
2024,Q1,E07000092,2.767
2024,Q1,E07000093,1.867
2024,Q1,E07000094,1.933
2024,Q1,E07000095,3.2
2024,Q1,E07000096,2.867
2024,Q1,E07000098,3.1
2024,Q1,E07000099,2.067
2024,Q1,E07000102,2.433
2024,Q1,E07000103,3.8
2024,Q1,E07000105,2.967
2024,Q1,E07000106,3.367
2024,Q1,E07000107,2.867
2024,Q1,E07000108,3.967
2024,Q1,E07000109,4.267
2024,Q1,E07000110,2.967
2024,Q1,E07000111,2.033
2024,Q1,E07000112,4.133
2024,Q1,E07000113,3.633
2024,Q1,E07000114,5.533
2024,Q1,E07000115,2.167
2024,Q1,E07000116,2.267
2024,Q1,E07000117,5.7
2024,Q1,E07000118,2.5
2024,Q1,E07000119,2.767
2024,Q1,E07000120,5.433
2024,Q1,E07000121,2.967
2024,Q1,E07000122,5.633
2024,Q1,E07000123,4.233
2024,Q1,E07000124,1.733
2024,Q1,E07000125,3.867
2024,Q1,E07000126,2.467
2024,Q1,E07000127,2.8
2024,Q1,E07000128,2.967
2024,Q1,E07000129,1.967
2024,Q1,E07000130,2.2
2024,Q1,E07000131,1.6
2024,Q1,E07000132,2.3
2024,Q1,E07000133,2.667
2024,Q1,E07000134,1.967
2024,Q1,E07000135,2.467
2024,Q1,E07000136,4.5
2024,Q1,E07000137,3.533
2024,Q1,E07000138,3.867
2024,Q1,E07000139,1.967
2024,Q1,E07000140,2.933
2024,Q1,E07000141,2.733
2024,Q1,E07000142,2.967
2024,Q1,E07000143,2.3
2024,Q1,E07000144,1.9
2024,Q1,E07000145,5.133
2024,Q1,E07000146,2.7
2024,Q1,E07000147,2.8
2024,Q1,E07000148,3.8
2024,Q1,E07000149,2.0
2024,Q1,E07000170,3.867
2024,Q1,E07000171,3.233
2024,Q1,E07000172,2.6
2024,Q1,E07000173,2.9
2024,Q1,E07000174,3.9
2024,Q1,E07000175,2.867
2024,Q1,E07000176,1.867
2024,Q1,E07000177,2.067
2024,Q1,E07000178,2.3
2024,Q1,E07000179,1.833
2024,Q1,E07000180,2.1
2024,Q1,E07000181,1.733
2024,Q1,E07000192,3.267
2024,Q1,E07000193,3.533
2024,Q1,E07000194,2.233
2024,Q1,E07000195,3.033
2024,Q1,E07000196,2.533
2024,Q1,E07000197,2.5
2024,Q1,E07000198,2.167
2024,Q1,E07000199,3.367
2024,Q1,E07000200,2.367
2024,Q1,E07000202,4.633
2024,Q1,E07000203,1.933
2024,Q1,E07000207,2.067
2024,Q1,E07000208,2.0
2024,Q1,E07000209,1.8
2024,Q1,E07000210,1.8
2024,Q1,E07000211,1.9
2024,Q1,E07000212,2.267
2024,Q1,E07000213,3.033
2024,Q1,E07000214,2.033
2024,Q1,E07000215,2.1
2024,Q1,E07000216,1.667
2024,Q1,E07000217,2.333
2024,Q1,E07000218,2.533
2024,Q1,E07000219,3.433
2024,Q1,E07000220,2.433
2024,Q1,E07000221,1.867
2024,Q1,E07000222,2.0
2024,Q1,E07000223,2.6
2024,Q1,E07000224,3.233
2024,Q1,E07000225,2.933
2024,Q1,E07000226,3.8
2024,Q1,E07000227,1.867
2024,Q1,E07000228,1.8
2024,Q1,E07000229,2.7
2024,Q1,E07000234,2.4
2024,Q1,E07000235,2.333
2024,Q1,E07000236,3.767
2024,Q1,E07000237,3.4
2024,Q1,E07000238,2.7
2024,Q1,E07000239,3.067
2024,Q1,E07000240,2.067
2024,Q1,E07000241,2.567
2024,Q1,E07000242,1.933
2024,Q1,E07000243,3.067
2024,Q1,E07000244,2.7
2024,Q1,E07000245,2.267
2024,Q1,E08000001,5.4
2024,Q1,E08000002,4.167
2024,Q1,E08000003,5.767
2024,Q1,E08000004,6.267
2024,Q1,E08000005,5.6
2024,Q1,E08000006,4.567
2024,Q1,E08000007,3.133
2024,Q1,E08000008,4.567
2024,Q1,E08000009,2.967
2024,Q1,E08000010,3.567
2024,Q1,E08000011,4.3
2024,Q1,E08000012,5.467
2024,Q1,E08000013,3.8
2024,Q1,E08000014,3.6
2024,Q1,E08000015,3.467
2024,Q1,E08000016,3.4
2024,Q1,E08000017,4.533
2024,Q1,E08000018,4.133
2024,Q1,E08000019,4.2
2024,Q1,E08000021,3.867
2024,Q1,E08000022,3.3
2024,Q1,E08000023,5.167
2024,Q1,E08000024,4.0
2024,Q1,E08000025,8.4
2024,Q1,E08000026,5.067
2024,Q1,E08000027,4.467
2024,Q1,E08000028,5.867
2024,Q1,E08000029,3.2
2024,Q1,E08000030,5.3
2024,Q1,E08000031,6.8
2024,Q1,E08000032,6.7
2024,Q1,E08000033,4.3
2024,Q1,E08000034,4.367
2024,Q1,E08000035,4.267
2024,Q1,E08000036,3.467
2024,Q1,E08000037,4.233
2024,Q1,E09000001,1.067
2024,Q1,E09000002,6.333
2024,Q1,E09000003,4.267
2024,Q1,E09000004,3.167
2024,Q1,E09000005,6.4
2024,Q1,E09000006,3.133
2024,Q1,E09000007,4.267
2024,Q1,E09000008,5.533
2024,Q1,E09000009,5.467
2024,Q1,E09000010,6.067
2024,Q1,E09000011,4.967
2024,Q1,E09000012,6.133
2024,Q1,E09000013,4.433
2024,Q1,E09000014,6.767
2024,Q1,E09000015,3.667
2024,Q1,E09000016,3.867
2024,Q1,E09000017,3.967
2024,Q1,E09000018,4.867
2024,Q1,E09000019,5.233
2024,Q1,E09000020,3.3
2024,Q1,E09000021,2.767
2024,Q1,E09000022,5.367
2024,Q1,E09000023,6.167
2024,Q1,E09000024,4.133
2024,Q1,E09000025,6.333
2024,Q1,E09000026,4.8
2024,Q1,E09000027,2.367
2024,Q1,E09000028,5.033
2024,Q1,E09000029,2.967
2024,Q1,E09000030,5.2
2024,Q1,E09000031,6.167
2024,Q1,E09000032,3.267
2024,Q1,E09000033,4.0
2024,Q1,N09000001,2.3
2024,Q1,N09000002,2.667
2024,Q1,N09000003,3.9
2024,Q1,N09000004,3.133
2024,Q1,N09000005,4.8
2024,Q1,N09000006,2.367
2024,Q1,N09000007,1.833
2024,Q1,N09000008,2.9
2024,Q1,N09000009,2.1
2024,Q1,N09000010,2.767
2024,Q1,N09000011,2.667
2024,Q1,S12000005,3.333
2024,Q1,S12000006,2.867
2024,Q1,S12000008,3.867
2024,Q1,S12000010,2.267
2024,Q1,S12000011,1.667
2024,Q1,S12000013,2.0
2024,Q1,S12000014,2.867
2024,Q1,S12000017,2.3
2024,Q1,S12000018,3.467
2024,Q1,S12000019,2.167
2024,Q1,S12000020,2.233
2024,Q1,S12000021,4.367
2024,Q1,S12000023,1.567
2024,Q1,S12000026,3.033
2024,Q1,S12000027,1.5
2024,Q1,S12000028,3.567
2024,Q1,S12000029,2.833
2024,Q1,S12000030,2.433
2024,Q1,S12000033,3.1
2024,Q1,S12000034,1.8
2024,Q1,S12000035,2.9
2024,Q1,S12000036,2.367
2024,Q1,S12000038,3.0
2024,Q1,S12000039,4.233
2024,Q1,S12000040,2.7
2024,Q1,S12000041,2.8
2024,Q1,S12000042,4.033
2024,Q1,S12000045,1.9
2024,Q1,S12000047,3.233
2024,Q1,S12000048,2.2
2024,Q1,S12000049,4.567
2024,Q1,S12000050,3.367
2024,Q1,W06000001,3.7
2024,Q1,W06000002,2.7
2024,Q1,W06000003,3.833
2024,Q1,W06000004,3.567
2024,Q1,W06000005,2.733
2024,Q1,W06000006,3.033
2024,Q1,W06000008,2.767
2024,Q1,W06000009,3.267
2024,Q1,W06000010,2.9
2024,Q1,W06000011,3.3
2024,Q1,W06000012,2.967
2024,Q1,W06000013,2.767
2024,Q1,W06000014,2.9
2024,Q1,W06000015,3.667
2024,Q1,W06000016,3.067
2024,Q1,W06000018,3.267
2024,Q1,W06000019,4.167
2024,Q1,W06000020,3.667
2024,Q1,W06000021,2.3
2024,Q1,W06000022,4.467
2024,Q1,W06000023,2.267
2024,Q1,W06000024,3.333
2024,Q2,E06000001,4.8
2024,Q2,E06000002,5.4
2024,Q2,E06000003,3.967
2024,Q2,E06000004,3.8
2024,Q2,E06000005,3.967
2024,Q2,E06000006,4.4
2024,Q2,E06000007,2.433
2024,Q2,E06000008,5.633
2024,Q2,E06000009,6.0
2024,Q2,E06000010,5.767
2024,Q2,E06000011,2.4
2024,Q2,E06000012,4.5
2024,Q2,E06000013,3.6
2024,Q2,E06000014,1.667
2024,Q2,E06000015,5.133
2024,Q2,E06000016,5.3
2024,Q2,E06000017,1.733
2024,Q2,E06000018,5.9
2024,Q2,E06000019,2.5
2024,Q2,E06000020,3.5
2024,Q2,E06000021,5.733
2024,Q2,E06000022,1.8
2024,Q2,E06000023,3.267
2024,Q2,E06000024,2.433
2024,Q2,E06000025,1.8
2024,Q2,E06000026,3.3
2024,Q2,E06000027,3.233
2024,Q2,E06000030,3.167
2024,Q2,E06000031,5.567
2024,Q2,E06000032,5.733
2024,Q2,E06000033,4.2
2024,Q2,E06000034,4.133
2024,Q2,E06000035,3.833
2024,Q2,E06000036,2.233
2024,Q2,E06000037,2.1
2024,Q2,E06000038,3.967
2024,Q2,E06000039,5.133
2024,Q2,E06000040,2.2
2024,Q2,E06000041,1.7
2024,Q2,E06000042,3.833
2024,Q2,E06000043,3.8
2024,Q2,E06000044,4.6
2024,Q2,E06000045,4.133
2024,Q2,E06000046,3.9
2024,Q2,E06000047,3.2
2024,Q2,E06000049,2.267
2024,Q2,E06000050,2.5
2024,Q2,E06000051,2.333
2024,Q2,E06000052,2.867
2024,Q2,E06000053,0.967
2024,Q2,E06000054,2.133
2024,Q2,E06000055,3.867
2024,Q2,E06000056,2.233
2024,Q2,E06000057,3.0
2024,Q2,E06000058,3.4
2024,Q2,E06000059,2.4
2024,Q2,E06000060,2.7
2024,Q2,E06000061,3.333
2024,Q2,E06000062,3.167
2024,Q2,E06000063,2.533
2024,Q2,E06000064,2.0
2024,Q2,E06000065,2.0
2024,Q2,E06000066,2.5
2024,Q2,E07000008,1.9
2024,Q2,E07000009,1.9
2024,Q2,E07000010,3.667
2024,Q2,E07000011,2.2
2024,Q2,E07000012,1.7
2024,Q2,E07000032,2.6
2024,Q2,E07000033,3.1
2024,Q2,E07000034,3.567
2024,Q2,E07000035,1.967
2024,Q2,E07000036,3.233
2024,Q2,E07000037,2.5
2024,Q2,E07000038,2.6
2024,Q2,E07000039,2.233
2024,Q2,E07000040,1.867
2024,Q2,E07000041,2.0
2024,Q2,E07000042,2.067
2024,Q2,E07000043,2.533
2024,Q2,E07000044,2.0
2024,Q2,E07000045,2.167
2024,Q2,E07000046,2.633
2024,Q2,E07000047,2.067
2024,Q2,E07000061,4.267
2024,Q2,E07000062,5.133
2024,Q2,E07000063,3.167
2024,Q2,E07000064,3.067
2024,Q2,E07000065,2.133
2024,Q2,E07000066,3.567
2024,Q2,E07000067,2.633
2024,Q2,E07000068,2.333
2024,Q2,E07000069,2.3
2024,Q2,E07000070,2.433
2024,Q2,E07000071,2.9
2024,Q2,E07000072,2.867
2024,Q2,E07000073,4.5
2024,Q2,E07000074,2.333
2024,Q2,E07000075,2.133
2024,Q2,E07000076,3.767
2024,Q2,E07000077,1.967
2024,Q2,E07000078,2.6
2024,Q2,E07000079,1.833
2024,Q2,E07000080,2.933
2024,Q2,E07000081,3.4
2024,Q2,E07000082,1.933
2024,Q2,E07000083,2.1
2024,Q2,E07000084,2.367
2024,Q2,E07000085,2.033
2024,Q2,E07000086,2.0
2024,Q2,E07000087,1.733
2024,Q2,E07000088,3.367
2024,Q2,E07000089,1.467
2024,Q2,E07000090,3.533
2024,Q2,E07000091,2.133
2024,Q2,E07000092,2.833
2024,Q2,E07000093,1.8
2024,Q2,E07000094,2.0
2024,Q2,E07000095,3.267
2024,Q2,E07000096,2.867
2024,Q2,E07000098,3.167
2024,Q2,E07000099,2.133
2024,Q2,E07000102,2.467
2024,Q2,E07000103,3.867
2024,Q2,E07000105,2.967
2024,Q2,E07000106,3.233
2024,Q2,E07000107,2.9
2024,Q2,E07000108,3.767
2024,Q2,E07000109,4.333
2024,Q2,E07000110,3.0
2024,Q2,E07000111,2.033
2024,Q2,E07000112,3.9
2024,Q2,E07000113,3.567
2024,Q2,E07000114,5.2
2024,Q2,E07000115,2.1
2024,Q2,E07000116,2.3
2024,Q2,E07000117,5.967
2024,Q2,E07000118,2.533
2024,Q2,E07000119,2.633
2024,Q2,E07000120,5.867
2024,Q2,E07000121,2.933
2024,Q2,E07000122,6.367
2024,Q2,E07000123,4.433
2024,Q2,E07000124,1.8
2024,Q2,E07000125,4.0
2024,Q2,E07000126,2.5
2024,Q2,E07000127,2.767
2024,Q2,E07000128,2.933
2024,Q2,E07000129,2.067
2024,Q2,E07000130,2.267
2024,Q2,E07000131,1.7
2024,Q2,E07000132,2.267
2024,Q2,E07000133,2.833
2024,Q2,E07000134,1.9
2024,Q2,E07000135,2.667
2024,Q2,E07000136,4.367
2024,Q2,E07000137,2.933
2024,Q2,E07000138,3.8
2024,Q2,E07000139,1.933
2024,Q2,E07000140,2.9
2024,Q2,E07000141,2.667
2024,Q2,E07000142,2.9
2024,Q2,E07000143,2.267
2024,Q2,E07000144,1.867
2024,Q2,E07000145,5.0
2024,Q2,E07000146,2.667
2024,Q2,E07000147,2.667
2024,Q2,E07000148,3.8
2024,Q2,E07000149,2.0
2024,Q2,E07000170,3.933
2024,Q2,E07000171,3.2
2024,Q2,E07000172,2.633
2024,Q2,E07000173,2.933
2024,Q2,E07000174,3.833
2024,Q2,E07000175,2.833
2024,Q2,E07000176,1.9
2024,Q2,E07000177,2.2
2024,Q2,E07000178,2.333
2024,Q2,E07000179,1.867
2024,Q2,E07000180,2.167
2024,Q2,E07000181,1.733
2024,Q2,E07000192,3.167
2024,Q2,E07000193,3.733
2024,Q2,E07000194,2.167
2024,Q2,E07000195,2.933
2024,Q2,E07000196,2.533
2024,Q2,E07000197,2.533
2024,Q2,E07000198,2.2
2024,Q2,E07000199,3.367
2024,Q2,E07000200,2.333
2024,Q2,E07000202,4.533
2024,Q2,E07000203,2.0
2024,Q2,E07000207,2.0
2024,Q2,E07000208,1.9
2024,Q2,E07000209,1.8
2024,Q2,E07000210,1.767
2024,Q2,E07000211,1.9
2024,Q2,E07000212,2.267
2024,Q2,E07000213,3.0
2024,Q2,E07000214,1.967
2024,Q2,E07000215,2.133
2024,Q2,E07000216,1.7
2024,Q2,E07000217,2.367
2024,Q2,E07000218,2.5
2024,Q2,E07000219,3.6
2024,Q2,E07000220,2.533
2024,Q2,E07000221,1.833
2024,Q2,E07000222,2.033
2024,Q2,E07000223,2.5
2024,Q2,E07000224,3.267
2024,Q2,E07000225,2.867
2024,Q2,E07000226,4.0
2024,Q2,E07000227,1.833
2024,Q2,E07000228,1.767
2024,Q2,E07000229,2.667
2024,Q2,E07000234,2.4
2024,Q2,E07000235,2.4
2024,Q2,E07000236,3.8
2024,Q2,E07000237,3.6
2024,Q2,E07000238,2.7
2024,Q2,E07000239,3.033
2024,Q2,E07000240,2.167
2024,Q2,E07000241,2.633
2024,Q2,E07000242,1.9
2024,Q2,E07000243,3.2
2024,Q2,E07000244,2.6
2024,Q2,E07000245,2.233
2024,Q2,E08000001,5.7
2024,Q2,E08000002,4.4
2024,Q2,E08000003,6.033
2024,Q2,E08000004,6.8
2024,Q2,E08000005,6.1
2024,Q2,E08000006,4.667
2024,Q2,E08000007,3.133
2024,Q2,E08000008,4.7
2024,Q2,E08000009,3.0
2024,Q2,E08000010,3.6
2024,Q2,E08000011,4.4
2024,Q2,E08000012,5.467
2024,Q2,E08000013,3.833
2024,Q2,E08000014,3.6
2024,Q2,E08000015,3.433
2024,Q2,E08000016,3.333
2024,Q2,E08000017,4.533
2024,Q2,E08000018,4.233
2024,Q2,E08000019,4.333
2024,Q2,E08000021,3.967
2024,Q2,E08000022,3.267
2024,Q2,E08000023,5.1
2024,Q2,E08000024,4.067
2024,Q2,E08000025,8.867
2024,Q2,E08000026,5.233
2024,Q2,E08000027,4.467
2024,Q2,E08000028,6.1
2024,Q2,E08000029,3.167
2024,Q2,E08000030,5.367
2024,Q2,E08000031,6.867
2024,Q2,E08000032,7.333
2024,Q2,E08000033,4.4
2024,Q2,E08000034,4.733
2024,Q2,E08000035,4.367
2024,Q2,E08000036,3.533
2024,Q2,E08000037,4.167
2024,Q2,E09000001,1.033
2024,Q2,E09000002,6.633
2024,Q2,E09000003,4.4
2024,Q2,E09000004,3.167
2024,Q2,E09000005,6.533
2024,Q2,E09000006,3.133
2024,Q2,E09000007,4.333
2024,Q2,E09000008,5.533
2024,Q2,E09000009,5.6
2024,Q2,E09000010,6.3
2024,Q2,E09000011,5.0
2024,Q2,E09000012,6.267
2024,Q2,E09000013,4.4
2024,Q2,E09000014,6.933
2024,Q2,E09000015,3.833
2024,Q2,E09000016,4.0
2024,Q2,E09000017,4.133
2024,Q2,E09000018,4.9
2024,Q2,E09000019,5.367
2024,Q2,E09000020,3.3
2024,Q2,E09000021,2.8
2024,Q2,E09000022,5.433
2024,Q2,E09000023,6.333
2024,Q2,E09000024,4.2
2024,Q2,E09000025,6.633
2024,Q2,E09000026,5.067
2024,Q2,E09000027,2.3
2024,Q2,E09000028,5.133
2024,Q2,E09000029,3.067
2024,Q2,E09000030,5.4
2024,Q2,E09000031,6.333
2024,Q2,E09000032,3.367
2024,Q2,E09000033,3.967
2024,Q2,N09000001,2.367
2024,Q2,N09000002,2.767
2024,Q2,N09000003,3.967
2024,Q2,N09000004,3.2
2024,Q2,N09000005,4.867
2024,Q2,N09000006,2.567
2024,Q2,N09000007,1.933
2024,Q2,N09000008,2.967
2024,Q2,N09000009,2.433
2024,Q2,N09000010,2.933
2024,Q2,N09000011,2.733
2024,Q2,S12000005,3.233
2024,Q2,S12000006,2.967
2024,Q2,S12000008,3.9
2024,Q2,S12000010,2.3
2024,Q2,S12000011,1.733
2024,Q2,S12000013,1.8
2024,Q2,S12000014,2.833
2024,Q2,S12000017,2.2
2024,Q2,S12000018,3.333
2024,Q2,S12000019,2.133
2024,Q2,S12000020,2.133
2024,Q2,S12000021,4.367
2024,Q2,S12000023,1.7
2024,Q2,S12000026,3.067
2024,Q2,S12000027,1.567
2024,Q2,S12000028,3.467
2024,Q2,S12000029,2.9
2024,Q2,S12000030,2.367
2024,Q2,S12000033,3.133
2024,Q2,S12000034,1.8
2024,Q2,S12000035,2.633
2024,Q2,S12000036,2.4
2024,Q2,S12000038,3.0
2024,Q2,S12000039,4.0
2024,Q2,S12000040,2.6
2024,Q2,S12000041,2.833
2024,Q2,S12000042,4.0
2024,Q2,S12000045,1.967
2024,Q2,S12000047,3.233
2024,Q2,S12000048,2.233
2024,Q2,S12000049,4.7
2024,Q2,S12000050,3.333
2024,Q2,W06000001,3.533
2024,Q2,W06000002,2.567
2024,Q2,W06000003,3.733
2024,Q2,W06000004,3.433
2024,Q2,W06000005,2.767
2024,Q2,W06000006,3.0
2024,Q2,W06000008,2.767
2024,Q2,W06000009,3.233
2024,Q2,W06000010,3.0
2024,Q2,W06000011,3.3
2024,Q2,W06000012,3.033
2024,Q2,W06000013,2.8
2024,Q2,W06000014,3.067
2024,Q2,W06000015,3.767
2024,Q2,W06000016,3.0
2024,Q2,W06000018,3.3
2024,Q2,W06000019,4.167
2024,Q2,W06000020,3.667
2024,Q2,W06000021,2.4
2024,Q2,W06000022,4.633
2024,Q2,W06000023,2.433
2024,Q2,W06000024,3.267
2024,Q3,E06000001,5.0
2024,Q3,E06000002,5.867
2024,Q3,E06000003,4.133
2024,Q3,E06000004,4.1
2024,Q3,E06000005,4.267
2024,Q3,E06000006,4.6
2024,Q3,E06000007,2.7
2024,Q3,E06000008,6.367
2024,Q3,E06000009,6.033
2024,Q3,E06000010,6.167
2024,Q3,E06000011,2.567
2024,Q3,E06000012,4.867
2024,Q3,E06000013,3.833
2024,Q3,E06000014,1.833
2024,Q3,E06000015,5.4
2024,Q3,E06000016,6.1
2024,Q3,E06000017,1.8
2024,Q3,E06000018,6.3
2024,Q3,E06000019,2.867
2024,Q3,E06000020,3.933
2024,Q3,E06000021,5.967
2024,Q3,E06000022,1.967
2024,Q3,E06000023,3.567
2024,Q3,E06000024,2.633
2024,Q3,E06000025,2.0
2024,Q3,E06000026,3.467
2024,Q3,E06000027,3.367
2024,Q3,E06000030,3.4
2024,Q3,E06000031,6.067
2024,Q3,E06000032,6.9
2024,Q3,E06000033,4.5
2024,Q3,E06000034,4.5
2024,Q3,E06000035,4.133
2024,Q3,E06000036,2.433
2024,Q3,E06000037,2.3
2024,Q3,E06000038,4.333
2024,Q3,E06000039,5.8
2024,Q3,E06000040,2.433
2024,Q3,E06000041,1.833
2024,Q3,E06000042,4.233
2024,Q3,E06000043,4.1
2024,Q3,E06000044,4.933
2024,Q3,E06000045,4.3
2024,Q3,E06000046,4.0
2024,Q3,E06000047,3.467
2024,Q3,E06000049,2.4
2024,Q3,E06000050,2.667
2024,Q3,E06000051,2.667
2024,Q3,E06000052,3.0
2024,Q3,E06000053,0.8
2024,Q3,E06000054,2.3
2024,Q3,E06000055,4.367
2024,Q3,E06000056,2.467
2024,Q3,E06000057,3.2
2024,Q3,E06000058,3.6
2024,Q3,E06000059,2.567
2024,Q3,E06000060,2.933
2024,Q3,E06000061,3.5
2024,Q3,E06000062,3.467
2024,Q3,E06000063,2.767
2024,Q3,E06000064,2.167
2024,Q3,E06000065,2.2
2024,Q3,E06000066,2.6
2024,Q3,E07000008,2.1
2024,Q3,E07000009,2.067
2024,Q3,E07000010,3.867
2024,Q3,E07000011,2.4
2024,Q3,E07000012,1.8
2024,Q3,E07000032,2.7
2024,Q3,E07000033,3.267
2024,Q3,E07000034,3.733
2024,Q3,E07000035,2.067
2024,Q3,E07000036,3.4
2024,Q3,E07000037,2.733
2024,Q3,E07000038,2.8
2024,Q3,E07000039,2.467
2024,Q3,E07000040,2.1
2024,Q3,E07000041,2.267
2024,Q3,E07000042,2.3
2024,Q3,E07000043,2.667
2024,Q3,E07000044,2.133
2024,Q3,E07000045,2.333
2024,Q3,E07000046,2.9
2024,Q3,E07000047,2.367
2024,Q3,E07000061,4.5
2024,Q3,E07000062,5.367
2024,Q3,E07000063,3.4
2024,Q3,E07000064,3.333
2024,Q3,E07000065,2.4
2024,Q3,E07000066,3.933
2024,Q3,E07000067,2.9
2024,Q3,E07000068,2.533
2024,Q3,E07000069,2.6
2024,Q3,E07000070,2.667
2024,Q3,E07000071,3.233
2024,Q3,E07000072,3.1
2024,Q3,E07000073,4.767
2024,Q3,E07000074,2.6
2024,Q3,E07000075,2.267
2024,Q3,E07000076,4.1
2024,Q3,E07000077,2.033
2024,Q3,E07000078,2.9
2024,Q3,E07000079,1.967
2024,Q3,E07000080,3.1
2024,Q3,E07000081,3.633
2024,Q3,E07000082,2.0
2024,Q3,E07000083,2.3
2024,Q3,E07000084,2.567
2024,Q3,E07000085,2.2
2024,Q3,E07000086,2.3
2024,Q3,E07000087,1.967
2024,Q3,E07000088,3.467
2024,Q3,E07000089,1.7
2024,Q3,E07000090,3.767
2024,Q3,E07000091,2.3
2024,Q3,E07000092,3.033
2024,Q3,E07000093,2.033
2024,Q3,E07000094,2.2
2024,Q3,E07000095,3.633
2024,Q3,E07000096,3.333
2024,Q3,E07000098,3.6
2024,Q3,E07000099,2.367
2024,Q3,E07000102,2.733
2024,Q3,E07000103,4.433
2024,Q3,E07000105,3.133
2024,Q3,E07000106,3.367
2024,Q3,E07000107,3.2
2024,Q3,E07000108,3.833
2024,Q3,E07000109,4.633
2024,Q3,E07000110,3.267
2024,Q3,E07000111,2.167
2024,Q3,E07000112,4.1
2024,Q3,E07000113,3.7
2024,Q3,E07000114,5.467
2024,Q3,E07000115,2.267
2024,Q3,E07000116,2.533
2024,Q3,E07000117,6.567
2024,Q3,E07000118,2.7
2024,Q3,E07000119,2.8
2024,Q3,E07000120,6.1
2024,Q3,E07000121,3.1
2024,Q3,E07000122,6.967
2024,Q3,E07000123,4.9
2024,Q3,E07000124,1.833
2024,Q3,E07000125,4.2
